order_id,order_date,month_start,customer_id,country,order_revenue_gbp,units_sold,distinct_products,line_count,is_identified_customer
536370,2010-12-01,2010-12-01,12583,France,855.86,449,20,20,True
536371,2010-12-01,2010-12-01,13748,United Kingdom,204.0,80,1,1,True
536372,2010-12-01,2010-12-01,17850,United Kingdom,22.200000000000003,12,2,2,True
536373,2010-12-01,2010-12-01,17850,United Kingdom,259.86,88,16,16,True
536374,2010-12-01,2010-12-01,15100,United Kingdom,350.4,32,1,1,True
536375,2010-12-01,2010-12-01,17850,United Kingdom,259.86,88,16,16,True
536376,2010-12-01,2010-12-01,15291,United Kingdom,328.8,112,2,2,True
536377,2010-12-01,2010-12-01,17850,United Kingdom,22.200000000000003,12,2,2,True
536378,2010-12-01,2010-12-01,14688,United Kingdom,444.98,454,19,19,True
536380,2010-12-01,2010-12-01,17809,United Kingdom,34.8,24,1,1,True
536381,2010-12-01,2010-12-01,15311,United Kingdom,449.98,198,34,35,True
536382,2010-12-01,2010-12-01,16098,United Kingdom,430.6,134,12,12,True
536384,2010-12-01,2010-12-01,18074,United Kingdom,489.6,190,13,13,True
536385,2010-12-01,2010-12-01,17420,United Kingdom,130.85,53,7,7,True
536386,2010-12-01,2010-12-01,16029,United Kingdom,508.2000000000001,236,3,3,True
536387,2010-12-01,2010-12-01,16029,United Kingdom,3193.92,1440,5,5,True
536388,2010-12-01,2010-12-01,16250,United Kingdom,226.14,108,14,14,True
536389,2010-12-01,2010-12-01,12431,Australia,358.25,107,14,14,True
536390,2010-12-01,2010-12-01,17511,United Kingdom,1825.74,1568,24,24,True
536392,2010-12-01,2010-12-01,13705,United Kingdom,318.14,103,10,10,True
536393,2010-12-01,2010-12-01,13747,United Kingdom,79.6,8,1,1,True
536394,2010-12-01,2010-12-01,13408,United Kingdom,1024.68,544,11,11,True
536395,2010-12-01,2010-12-01,13767,United Kingdom,507.88,260,14,14,True
536396,2010-12-01,2010-12-01,17850,United Kingdom,376.36,102,18,18,True
536397,2010-12-01,2010-12-01,17924,United Kingdom,279.0,60,2,2,True
536398,2010-12-01,2010-12-01,13448,United Kingdom,426.56,150,17,17,True
536399,2010-12-01,2010-12-01,17850,United Kingdom,22.200000000000003,12,2,2,True
536400,2010-12-01,2010-12-01,13448,United Kingdom,17.4,12,1,1,True
536401,2010-12-01,2010-12-01,15862,United Kingdom,354.23,124,64,64,True
536402,2010-12-01,2010-12-01,15513,United Kingdom,357.0,116,3,3,True
536403,2010-12-01,2010-12-01,12791,Netherlands,192.6,97,2,2,True
536404,2010-12-01,2010-12-01,16218,United Kingdom,471.3,438,28,28,True
536405,2010-12-01,2010-12-01,14045,United Kingdom,326.4,128,1,1,True
536406,2010-12-01,2010-12-01,17850,United Kingdom,353.14,96,17,17,True
536407,2010-12-01,2010-12-01,17850,United Kingdom,22.200000000000003,12,2,2,True
536408,2010-12-01,2010-12-01,14307,United Kingdom,783.11,558,48,48,True
536409,2010-12-01,2010-12-01,17908,United Kingdom,232.03,169,51,54,True
536412,2010-12-01,2010-12-01,17920,United Kingdom,453.46,197,54,68,True
536415,2010-12-01,2010-12-01,12838,United Kingdom,390.79,228,59,59,True
536416,2010-12-01,2010-12-01,13255,United Kingdom,225.7,110,6,6,True
536420,2010-12-01,2010-12-01,16583,United Kingdom,233.45,111,14,14,True
536423,2010-12-01,2010-12-01,18085,United Kingdom,303.9,78,9,9,True
536425,2010-12-01,2010-12-01,13758,United Kingdom,362.45,137,17,17,True
536437,2010-12-01,2010-12-01,13694,United Kingdom,842.12,1004,6,6,True
536446,2010-12-01,2010-12-01,15983,United Kingdom,430.99,323,28,31,True
536460,2010-12-01,2010-12-01,14849,United Kingdom,295.54,158,14,14,True
536463,2010-12-01,2010-12-01,14849,United Kingdom,17.4,12,1,1,True
536464,2010-12-01,2010-12-01,17968,United Kingdom,265.1,151,74,81,True
536466,2010-12-01,2010-12-01,14849,United Kingdom,42.9,18,2,2,True
536477,2010-12-01,2010-12-01,16210,United Kingdom,2474.74,1070,14,14,True
536488,2010-12-01,2010-12-01,17897,United Kingdom,163.34,71,31,34,True
536500,2010-12-01,2010-12-01,17377,United Kingdom,223.9,102,15,15,True
536502,2010-12-01,2010-12-01,16552,United Kingdom,95.29,39,5,5,True
536508,2010-12-01,2010-12-01,17181,United Kingdom,155.52,216,2,2,True
536514,2010-12-01,2010-12-01,17951,United Kingdom,295.5,118,5,5,True
536520,2010-12-01,2010-12-01,14729,United Kingdom,313.49,197,69,71,True
536521,2010-12-01,2010-12-01,12748,United Kingdom,4.95,1,1,1,True
536522,2010-12-01,2010-12-01,15012,United Kingdom,188.56,84,46,52,True
536523,2010-12-01,2010-12-01,12868,United Kingdom,203.3,112,12,12,True
536524,2010-12-01,2010-12-01,17572,United Kingdom,70.80000000000001,24,4,4,True
536525,2010-12-01,2010-12-01,14078,United Kingdom,136.24,29,13,13,True
536526,2010-12-01,2010-12-01,14001,United Kingdom,301.24,94,9,9,True
536527,2010-12-01,2010-12-01,12662,Germany,261.48,157,15,15,True
536528,2010-12-01,2010-12-01,15525,United Kingdom,274.93,113,44,48,True
536529,2010-12-01,2010-12-01,14237,United Kingdom,161.0,38,9,9,True
536530,2010-12-01,2010-12-01,17905,United Kingdom,200.5,71,22,22,True
536531,2010-12-01,2010-12-01,15485,United Kingdom,939.59,391,22,22,True
536532,2010-12-01,2010-12-01,12433,Norway,1919.14,1852,73,73,True
536533,2010-12-01,2010-12-01,16955,United Kingdom,156.1,80,6,6,True
536534,2010-12-01,2010-12-01,15350,United Kingdom,115.65,51,5,5,True
536535,2010-12-01,2010-12-01,15605,United Kingdom,194.85,71,12,12,True
536536,2010-12-01,2010-12-01,18144,United Kingdom,165.04999999999998,95,3,3,True
536537,2010-12-01,2010-12-01,15922,United Kingdom,369.5,138,11,11,True
536538,2010-12-01,2010-12-01,14594,United Kingdom,255.0,146,31,31,True
536539,2010-12-01,2010-12-01,15165,United Kingdom,487.75,160,27,27,True
536540,2010-12-01,2010-12-01,14911,EIRE,540.38,231,20,20,True
536541,2010-12-01,2010-12-01,14911,EIRE,15.0,12,1,1,True
536542,2010-12-01,2010-12-01,16456,United Kingdom,787.4,392,16,16,True
536544,2010-12-01,2010-12-01,,United Kingdom,5521.14,1208,523,527,False
536551,2010-12-01,2010-12-01,17346,United Kingdom,134.11,84,29,31,True
536555,2010-12-01,2010-12-01,,United Kingdom,2.97,2,2,2,False
536556,2010-12-01,2010-12-01,17643,United Kingdom,101.55,71,8,8,True
536557,2010-12-01,2010-12-01,17841,United Kingdom,532.43,198,62,64,True
536558,2010-12-01,2010-12-01,,United Kingdom,99.75,5,1,1,False
536559,2010-12-01,2010-12-01,17873,United Kingdom,204.95,117,7,8,True
536560,2010-12-01,2010-12-01,13093,United Kingdom,799.4,256,13,13,True
536561,2010-12-01,2010-12-01,12921,United Kingdom,322.40000000000003,140,15,15,True
536562,2010-12-01,2010-12-01,13468,United Kingdom,308.65000000000003,99,18,18,True
536563,2010-12-01,2010-12-01,17760,United Kingdom,172.54,165,9,9,True
536564,2010-12-01,2010-12-01,13468,United Kingdom,51.4,12,2,2,True
536565,2010-12-01,2010-12-01,,United Kingdom,6.7,2,2,2,False
536566,2010-12-01,2010-12-01,16928,United Kingdom,116.25,93,6,6,True
536567,2010-12-01,2010-12-01,16048,United Kingdom,251.40000000000003,132,7,7,True
536568,2010-12-01,2010-12-01,16048,United Kingdom,5.04,12,1,1,True
536569,2010-12-01,2010-12-01,16274,United Kingdom,351.75,153,64,65,True
536570,2010-12-01,2010-12-01,14496,United Kingdom,304.34000000000003,86,5,5,True
536571,2010-12-01,2010-12-01,14696,United Kingdom,294.62,284,18,18,True
536572,2010-12-01,2010-12-01,16539,United Kingdom,442.35,301,21,21,True
536573,2010-12-01,2010-12-01,17025,United Kingdom,143.12,136,4,4,True
536574,2010-12-01,2010-12-01,17025,United Kingdom,17.85,3,1,1,True
536575,2010-12-01,2010-12-01,13777,United Kingdom,1552.98,858,8,8,True
536576,2010-12-01,2010-12-01,13777,United Kingdom,2558.42,1122,16,16,True
536577,2010-12-01,2010-12-01,13777,United Kingdom,497.0,388,4,4,True
536578,2010-12-01,2010-12-01,17690,United Kingdom,279.6,104,8,8,True
536579,2010-12-01,2010-12-01,13777,United Kingdom,315.96000000000004,276,2,2,True
536580,2010-12-01,2010-12-01,17690,United Kingdom,97.2,66,6,6,True
536581,2010-12-01,2010-12-01,13777,United Kingdom,330.0,200,1,1,True
536582,2010-12-01,2010-12-01,12947,United Kingdom,304.04,184,17,17,True
536583,2010-12-01,2010-12-01,13777,United Kingdom,198.0,120,1,1,True
536584,2010-12-01,2010-12-01,13777,United Kingdom,1132.8000000000002,384,1,1,True
536585,2010-12-01,2010-12-01,17460,United Kingdom,19.9,2,1,1,True
536586,2010-12-01,2010-12-01,18229,United Kingdom,344.2,44,7,7,True
536587,2010-12-01,2010-12-01,14142,United Kingdom,311.81,313,22,22,True
536588,2010-12-01,2010-12-01,17069,United Kingdom,277.05,103,11,11,True
536590,2010-12-01,2010-12-01,13065,United Kingdom,205.86,74,14,14,True
536591,2010-12-01,2010-12-01,14606,United Kingdom,198.32,93,40,40,True
536592,2010-12-01,2010-12-01,,United Kingdom,6915.65,1478,590,592,False
536593,2010-12-01,2010-12-01,16835,United Kingdom,81.75,19,5,5,True
536594,2010-12-01,2010-12-01,15235,United Kingdom,79.5,34,5,5,True
536595,2010-12-01,2010-12-01,13576,United Kingdom,349.15,108,11,11,True
536596,2010-12-01,2010-12-01,,United Kingdom,38.09,9,6,6,False
536597,2010-12-01,2010-12-01,18011,United Kingdom,102.79,71,28,28,True
536598,2010-12-02,2010-12-01,13090,United Kingdom,160.6,76,4,4,True
536599,2010-12-02,2010-12-01,15694,United Kingdom,306.4,80,6,6,True
536600,2010-12-02,2010-12-01,17850,United Kingdom,251.62,56,12,12,True
536601,2010-12-02,2010-12-01,17850,United Kingdom,22.200000000000003,12,2,2,True
536602,2010-12-02,2010-12-01,17850,United Kingdom,163.76,64,12,12,True
536603,2010-12-02,2010-12-01,17850,United Kingdom,22.200000000000003,12,2,2,True
536604,2010-12-02,2010-12-01,14741,United Kingdom,184.5,114,9,9,True
536605,2010-12-02,2010-12-01,13715,United Kingdom,272.65000000000003,107,15,15,True
536607,2010-12-02,2010-12-01,17732,United Kingdom,303.97,93,18,18,True
536608,2010-12-02,2010-12-01,12855,United Kingdom,38.1,30,3,3,True
536609,2010-12-02,2010-12-01,17850,United Kingdom,244.46,88,16,16,True
536610,2010-12-02,2010-12-01,17850,United Kingdom,22.200000000000003,12,2,2,True
536611,2010-12-02,2010-12-01,15752,United Kingdom,259.65000000000003,153,14,14,True
536612,2010-12-02,2010-12-01,17850,United Kingdom,206.76,82,15,15,True
536613,2010-12-02,2010-12-01,17855,United Kingdom,208.97,197,17,17,True
536614,2010-12-02,2010-12-01,17850,United Kingdom,22.200000000000003,12,2,2,True
536615,2010-12-02,2010-12-01,14047,United Kingdom,286.92,108,12,12,True
536616,2010-12-02,2010-12-01,17925,United Kingdom,244.08,72,1,1,True
536617,2010-12-02,2010-12-01,13941,United Kingdom,1095.12,644,11,11,True
536618,2010-12-02,2010-12-01,17017,United Kingdom,780.12,600,21,21,True
536619,2010-12-02,2010-12-01,17017,United Kingdom,97.2,48,2,2,True
536620,2010-12-02,2010-12-01,14135,United Kingdom,485.25,741,23,23,True
536621,2010-12-02,2010-12-01,13108,United Kingdom,350.06,298,10,10,True
536623,2010-12-02,2010-12-01,15601,United Kingdom,768.38,666,48,48,True
536624,2010-12-02,2010-12-01,13418,United Kingdom,610.64,228,22,22,True
536626,2010-12-02,2010-12-01,13418,United Kingdom,12.6,6,1,1,True
536627,2010-12-02,2010-12-01,15658,United Kingdom,306.2,64,14,14,True
536628,2010-12-02,2010-12-01,17850,United Kingdom,230.56,86,16,16,True
536629,2010-12-02,2010-12-01,17850,United Kingdom,22.200000000000003,12,2,2,True
536630,2010-12-02,2010-12-01,17850,United Kingdom,244.46,88,16,16,True
536631,2010-12-02,2010-12-01,17850,United Kingdom,22.200000000000003,12,2,2,True
536632,2010-12-02,2010-12-01,14388,United Kingdom,312.8,170,21,21,True
536633,2010-12-02,2010-12-01,14901,United Kingdom,204.15,105,18,18,True
536634,2010-12-02,2010-12-01,18041,United Kingdom,193.78,159,14,14,True
536635,2010-12-02,2010-12-01,15955,United Kingdom,572.38,246,20,20,True
536636,2010-12-02,2010-12-01,15070,United Kingdom,106.2,36,1,1,True
536637,2010-12-02,2010-12-01,18041,United Kingdom,219.66,157,55,59,True
536638,2010-12-02,2010-12-01,16244,United Kingdom,1056.63,619,63,63,True
536639,2010-12-02,2010-12-01,15111,United Kingdom,288.5,106,16,16,True
536640,2010-12-02,2010-12-01,,United Kingdom,45.85,11,11,11,False
536641,2010-12-02,2010-12-01,12748,United Kingdom,4.25,1,1,1,True
536643,2010-12-02,2010-12-01,14390,United Kingdom,223.7,74,26,27,True
536663,2010-12-02,2010-12-01,16546,United Kingdom,299.40000000000003,156,6,6,True
536667,2010-12-02,2010-12-01,15260,United Kingdom,362.5,214,16,16,True
536670,2010-12-02,2010-12-01,15260,United Kingdom,58.0,40,1,1,True
536671,2010-12-02,2010-12-01,13305,United Kingdom,136.2,132,5,5,True
536672,2010-12-02,2010-12-01,14491,United Kingdom,127.2,40,4,4,True
536673,2010-12-02,2010-12-01,14060,United Kingdom,339.84,504,8,8,True
536674,2010-12-02,2010-12-01,15923,United Kingdom,127.08,122,21,21,True
536676,2010-12-02,2010-12-01,16752,United Kingdom,207.5,54,9,9,True
536681,2010-12-02,2010-12-01,17287,United Kingdom,113.92,46,13,13,True
536685,2010-12-02,2010-12-01,17850,United Kingdom,380.46,108,17,17,True
536688,2010-12-02,2010-12-01,17850,United Kingdom,22.200000000000003,12,2,2,True
536690,2010-12-02,2010-12-01,17850,United Kingdom,331.26,92,17,17,True
536693,2010-12-02,2010-12-01,17850,United Kingdom,22.200000000000003,12,2,2,True
536698,2010-12-02,2010-12-01,15363,United Kingdom,326.0,144,16,16,True
536707,2010-12-02,2010-12-01,12915,United Kingdom,199.65,41,13,13,True
536732,2010-12-02,2010-12-01,15544,United Kingdom,354.54,274,26,26,True
536733,2010-12-02,2010-12-01,15738,United Kingdom,329.65000000000003,255,14,14,True
536735,2010-12-02,2010-12-01,17381,United Kingdom,211.2,128,1,1,True
536736,2010-12-02,2010-12-01,17381,United Kingdom,824.88,1296,5,5,True
536738,2010-12-02,2010-12-01,15827,United Kingdom,98.18,42,7,7,True
536739,2010-12-02,2010-12-01,14180,United Kingdom,201.75,31,12,12,True
536740,2010-12-02,2010-12-01,15827,United Kingdom,92.75,67,7,7,True
536741,2010-12-02,2010-12-01,13117,United Kingdom,202.12,130,15,15,True
536742,2010-12-02,2010-12-01,16916,United Kingdom,196.43,102,48,49,True
536743,2010-12-02,2010-12-01,17964,United Kingdom,261.76,195,35,35,True
536744,2010-12-02,2010-12-01,14466,United Kingdom,379.75,137,10,10,True
536745,2010-12-02,2010-12-01,17235,United Kingdom,341.9,126,10,10,True
536746,2010-12-02,2010-12-01,16510,United Kingdom,248.1,92,13,13,True
536747,2010-12-02,2010-12-01,17802,United Kingdom,100.2,75,12,12,True
536748,2010-12-02,2010-12-01,15107,United Kingdom,116.0,26,5,5,True
536749,2010-12-02,2010-12-01,17976,United Kingdom,321.79,93,56,57,True
536750,2010-12-02,2010-12-01,17850,United Kingdom,434.8,118,19,19,True
536751,2010-12-02,2010-12-01,17850,United Kingdom,22.200000000000003,12,2,2,True
536752,2010-12-02,2010-12-01,17850,United Kingdom,390.66,104,19,19,True
536753,2010-12-02,2010-12-01,17850,United Kingdom,22.200000000000003,12,2,2,True
536754,2010-12-02,2010-12-01,14449,United Kingdom,210.24,142,50,50,True
536755,2010-12-02,2010-12-01,,United Kingdom,54.25,15,15,15,False
536756,2010-12-02,2010-12-01,,United Kingdom,66.65,23,19,19,False
536759,2010-12-02,2010-12-01,16781,United Kingdom,311.25,113,17,17,True
536761,2010-12-02,2010-12-01,13491,United Kingdom,98.9,36,7,7,True
536762,2010-12-02,2010-12-01,16186,United Kingdom,307.68,231,20,20,True
536763,2010-12-02,2010-12-01,17685,United Kingdom,452.52,331,12,12,True
536769,2010-12-02,2010-12-01,17581,United Kingdom,668.4,375,31,31,True
536771,2010-12-02,2010-12-01,17581,United Kingdom,118.38,66,7,7,True
536777,2010-12-02,2010-12-01,15732,United Kingdom,138.1,97,5,5,True
536778,2010-12-02,2010-12-01,13138,United Kingdom,193.23,125,14,14,True
536779,2010-12-02,2010-12-01,15823,United Kingdom,15.0,1,1,1,True
536780,2010-12-02,2010-12-01,,United Kingdom,12.8,4,4,4,False
536781,2010-12-02,2010-12-01,17460,United Kingdom,50.400000000000006,24,1,1,True
536782,2010-12-02,2010-12-01,17567,United Kingdom,517.95,244,27,27,True
536783,2010-12-02,2010-12-01,15061,United Kingdom,4076.48,2909,38,38,True
536784,2010-12-02,2010-12-01,15061,United Kingdom,2170.9,1330,25,25,True
536785,2010-12-02,2010-12-01,15061,United Kingdom,2730.96,1008,6,6,True
536786,2010-12-02,2010-12-01,15061,United Kingdom,324.0,144,2,2,True
536787,2010-12-02,2010-12-01,17850,United Kingdom,192.46,76,13,13,True
536788,2010-12-02,2010-12-01,15061,United Kingdom,75.0,60,1,1,True
536789,2010-12-02,2010-12-01,17850,United Kingdom,22.200000000000003,12,2,2,True
536790,2010-12-02,2010-12-01,17850,United Kingdom,532.01,141,17,17,True
536791,2010-12-02,2010-12-01,17850,United Kingdom,44.400000000000006,24,2,2,True
536792,2010-12-02,2010-12-01,15061,United Kingdom,30.0,24,1,1,True
536793,2010-12-02,2010-12-01,16203,United Kingdom,170.7,70,11,11,True
536794,2010-12-02,2010-12-01,13767,United Kingdom,322.8,96,4,4,True
536795,2010-12-02,2010-12-01,15640,United Kingdom,333.72,180,7,7,True
536796,2010-12-02,2010-12-01,15574,United Kingdom,349.04,159,96,105,True
536797,2010-12-02,2010-12-01,16770,United Kingdom,130.8,56,6,6,True
536798,2010-12-02,2010-12-01,17838,United Kingdom,684.46,454,29,29,True
536799,2010-12-02,2010-12-01,17228,United Kingdom,183.3,122,18,18,True
536800,2010-12-02,2010-12-01,14829,United Kingdom,236.97,190,19,19,True
536801,2010-12-02,2010-12-01,,United Kingdom,252.3,134,14,14,False
536802,2010-12-02,2010-12-01,17412,United Kingdom,197.3,50,8,8,True
536803,2010-12-02,2010-12-01,14911,EIRE,22.5,6,1,1,True
536804,2010-12-02,2010-12-01,14031,United Kingdom,1714.25,531,25,25,True
536805,2010-12-02,2010-12-01,14775,United Kingdom,406.56,384,20,20,True
536806,2010-12-02,2010-12-01,12971,United Kingdom,45.12,84,5,5,True
536808,2010-12-02,2010-12-01,17659,United Kingdom,247.8,64,12,12,True
536809,2010-12-02,2010-12-01,15299,United Kingdom,1003.2,1824,1,1,True
536810,2010-12-02,2010-12-01,15299,United Kingdom,303.96,204,1,1,True
536811,2010-12-02,2010-12-01,15299,United Kingdom,527.85,69,1,1,True
536813,2010-12-02,2010-12-01,15646,United Kingdom,189.8,230,17,17,True
536819,2010-12-02,2010-12-01,13402,United Kingdom,308.28000000000003,190,17,17,True
536821,2010-12-02,2010-12-01,17757,United Kingdom,143.45000000000002,80,23,23,True
536823,2010-12-02,2010-12-01,13011,United Kingdom,50.55,13,3,3,True
536824,2010-12-02,2010-12-01,13798,United Kingdom,408.0,160,1,1,True
536830,2010-12-02,2010-12-01,16754,United Kingdom,2002.4,4280,2,2,True
536831,2010-12-02,2010-12-01,16029,United Kingdom,569.4,260,4,4,True
536832,2010-12-02,2010-12-01,16634,United Kingdom,164.8,64,8,8,True
536833,2010-12-02,2010-12-01,18239,United Kingdom,438.1,208,29,29,True
536834,2010-12-02,2010-12-01,14576,United Kingdom,35.400000000000006,12,1,1,True
536835,2010-12-02,2010-12-01,13145,United Kingdom,295.0,1,1,1,True
536836,2010-12-02,2010-12-01,18168,United Kingdom,263.3,133,26,27,True
536837,2010-12-02,2010-12-01,14395,United Kingdom,308.68,174,27,27,True
536838,2010-12-02,2010-12-01,14865,United Kingdom,37.2,96,3,3,True
536839,2010-12-02,2010-12-01,15093,United Kingdom,623.73,879,16,16,True
536840,2010-12-02,2010-12-01,12738,Germany,155.35,148,11,11,True
536841,2010-12-02,2010-12-01,16150,United Kingdom,393.42,174,22,22,True
536842,2010-12-02,2010-12-01,17552,United Kingdom,263.62,130,11,11,True
536843,2010-12-02,2010-12-01,17552,United Kingdom,34.9,14,2,2,True
536844,2010-12-02,2010-12-01,14236,United Kingdom,189.3,38,3,3,True
536845,2010-12-02,2010-12-01,17961,United Kingdom,127.55,45,28,29,True
536846,2010-12-02,2010-12-01,14573,United Kingdom,402.0,126,68,70,True
536847,2010-12-03,2010-12-01,17135,United Kingdom,215.58,222,9,9,True
536848,2010-12-03,2010-12-01,13408,United Kingdom,534.0,280,3,3,True
536849,2010-12-03,2010-12-01,17396,United Kingdom,397.5,106,3,3,True
536851,2010-12-03,2010-12-01,12967,United Kingdom,1368.4,360,15,15,True
536852,2010-12-03,2010-12-01,12686,France,89.14,107,7,7,True
536856,2010-12-03,2010-12-01,13370,United Kingdom,754.87,343,39,39,True
536857,2010-12-03,2010-12-01,16883,United Kingdom,128.03,54,17,17,True
536858,2010-12-03,2010-12-01,13520,Switzerland,303.4,110,6,6,True
536859,2010-12-03,2010-12-01,12841,United Kingdom,294.25,186,24,24,True
536860,2010-12-03,2010-12-01,16905,United Kingdom,254.4,108,10,10,True
536861,2010-12-03,2010-12-01,12427,Germany,303.5,79,10,10,True
536862,2010-12-03,2010-12-01,,United Kingdom,1334.13,150,81,81,False
536863,2010-12-03,2010-12-01,17967,United Kingdom,112.27,73,41,42,True
536864,2010-12-03,2010-12-01,,United Kingdom,636.6800000000001,66,47,47,False
536865,2010-12-03,2010-12-01,,United Kingdom,2396.96,317,140,140,False
536866,2010-12-03,2010-12-01,,United Kingdom,8.47,1,1,1,False
536874,2010-12-03,2010-12-01,16891,United Kingdom,217.26,86,63,63,True
536876,2010-12-03,2010-12-01,,United Kingdom,7257.08,1641,586,593,False
536883,2010-12-03,2010-12-01,,United Kingdom,5.46,13,1,1,False
536884,2010-12-03,2010-12-01,14589,United Kingdom,39.75,5,3,3,True
536885,2010-12-03,2010-12-01,,EIRE,549.0,200,11,11,False
536890,2010-12-03,2010-12-01,14156,EIRE,322.2,1548,3,3,True
536920,2010-12-03,2010-12-01,,United Kingdom,69.3,58,10,10,False
536938,2010-12-03,2010-12-01,14680,United Kingdom,1680.88,464,14,14,True
536943,2010-12-03,2010-12-01,17884,United Kingdom,187.51,170,28,28,True
536944,2010-12-03,2010-12-01,12557,Spain,620.0,400,5,5,True
536945,2010-12-03,2010-12-01,14083,United Kingdom,294.01,152,62,62,True
536946,2010-12-03,2010-12-01,13013,United Kingdom,841.94,363,29,29,True
536947,2010-12-03,2010-12-01,13013,United Kingdom,686.4,439,38,38,True
536954,2010-12-03,2010-12-01,17809,United Kingdom,425.0,100,1,1,True
536956,2010-12-03,2010-12-01,14210,United Kingdom,304.95000000000005,93,15,15,True
536957,2010-12-03,2010-12-01,17809,United Kingdom,791.7,234,13,13,True
536960,2010-12-03,2010-12-01,16477,United Kingdom,225.65,125,14,14,True
536967,2010-12-03,2010-12-01,12600,Germany,76.5,31,2,2,True
536968,2010-12-03,2010-12-01,16013,United Kingdom,534.0,168,2,2,True
536969,2010-12-03,2010-12-01,16013,United Kingdom,528.0,192,1,1,True
536970,2010-12-03,2010-12-01,17949,United Kingdom,1314.0,120,1,1,True
536971,2010-12-03,2010-12-01,12779,Poland,248.16,140,8,8,True
536972,2010-12-03,2010-12-01,16926,United Kingdom,230.25,35,14,14,True
536973,2010-12-03,2010-12-01,17787,United Kingdom,736.28,356,30,31,True
536974,2010-12-03,2010-12-01,12682,France,336.24,132,16,16,True
536975,2010-12-03,2010-12-01,14911,EIRE,1705.65,827,71,71,True
536976,2010-12-03,2010-12-01,14723,United Kingdom,149.8,76,19,19,True
536977,2010-12-03,2010-12-01,17954,United Kingdom,108.78,60,14,14,True
536980,2010-12-03,2010-12-01,17819,United Kingdom,591.47,239,12,12,True
536981,2010-12-03,2010-12-01,14723,United Kingdom,97.39,38,22,23,True
536982,2010-12-03,2010-12-01,,United Kingdom,10661.69,1834,145,145,False
536983,2010-12-03,2010-12-01,12712,Germany,175.53,60,9,9,True
536984,2010-12-03,2010-12-01,17841,United Kingdom,339.54,136,29,29,True
536985,2010-12-03,2010-12-01,15373,United Kingdom,334.3,42,11,11,True
536986,2010-12-03,2010-12-01,16140,United Kingdom,124.14,104,7,7,True
536987,2010-12-03,2010-12-01,17198,United Kingdom,272.01,124,52,53,True
536988,2010-12-03,2010-12-01,17238,United Kingdom,254.39,100,38,38,True
536989,2010-12-03,2010-12-01,17238,United Kingdom,115.7,26,22,22,True
536990,2010-12-03,2010-12-01,12793,Portugal,131.8,65,7,7,True
536991,2010-12-03,2010-12-01,,United Kingdom,26.4,32,8,8,False
536992,2010-12-03,2010-12-01,15769,United Kingdom,91.8,36,1,1,True
536993,2010-12-03,2010-12-01,14396,United Kingdom,110.35,39,34,34,True
536994,2010-12-03,2010-12-01,14898,United Kingdom,98.5,18,3,3,True
537022,2010-12-03,2010-12-01,12725,Italy,427.8,164,24,24,True
537023,2010-12-03,2010-12-01,16725,United Kingdom,122.15,64,25,25,True
537025,2010-12-03,2010-12-01,,United Kingdom,76.83,48,15,15,False
537026,2010-12-03,2010-12-01,12395,Belgium,346.1,528,12,12,True
537030,2010-12-03,2010-12-01,16455,United Kingdom,246.3,142,13,13,True
537031,2010-12-03,2010-12-01,16455,United Kingdom,135.0,108,6,6,True
537034,2010-12-03,2010-12-01,13081,United Kingdom,2355.1800000000003,1338,73,73,True
537035,2010-12-03,2010-12-01,13081,United Kingdom,11.6,8,1,1,True
537036,2010-12-03,2010-12-01,15545,United Kingdom,135.32999999999998,75,31,31,True
537037,2010-12-05,2010-12-01,17243,United Kingdom,256.90000000000003,92,11,11,True
537038,2010-12-05,2010-12-01,15465,United Kingdom,535.75,125,7,7,True
537040,2010-12-05,2010-12-01,13089,United Kingdom,734.3999999999999,192,2,2,True
537041,2010-12-05,2010-12-01,16033,United Kingdom,155.64,52,26,26,True
537042,2010-12-05,2010-12-01,13838,United Kingdom,230.66,80,48,49,True
537044,2010-12-05,2010-12-01,18055,United Kingdom,431.45,93,19,19,True
537045,2010-12-05,2010-12-01,15038,United Kingdom,118.88,43,30,32,True
537046,2010-12-05,2010-12-01,18109,United Kingdom,277.45,55,14,14,True
537047,2010-12-05,2010-12-01,13069,United Kingdom,326.6,181,41,41,True
537048,2010-12-05,2010-12-01,13069,United Kingdom,5.9,2,2,2,True
537049,2010-12-05,2010-12-01,16241,United Kingdom,277.65000000000003,97,14,14,True
537050,2010-12-05,2010-12-01,14800,United Kingdom,555.84,437,51,51,True
537051,2010-12-05,2010-12-01,15708,United Kingdom,317.29,121,31,37,True
537052,2010-12-05,2010-12-01,16839,United Kingdom,552.24,232,5,5,True
537053,2010-12-05,2010-12-01,16168,United Kingdom,275.8,124,3,3,True
537054,2010-12-05,2010-12-01,16931,United Kingdom,152.05,82,40,41,True
537055,2010-12-05,2010-12-01,16814,United Kingdom,273.29,107,15,15,True
537057,2010-12-05,2010-12-01,15351,United Kingdom,274.67,129,49,51,True
537058,2010-12-05,2010-12-01,13269,United Kingdom,351.43,197,12,12,True
537059,2010-12-05,2010-12-01,14813,United Kingdom,125.43,58,20,23,True
537065,2010-12-05,2010-12-01,12567,France,1526.92,611,63,63,True
537067,2010-12-05,2010-12-01,14813,United Kingdom,27.45,8,6,6,True
537077,2010-12-05,2010-12-01,17062,United Kingdom,179.64,163,26,26,True
