customer_id,primary_country,first_purchase,last_purchase,orders,customer_revenue_gbp,units,distinct_products,average_order_value_gbp,active_span_days,is_repeat_customer
15668,United Kingdom,2011-05-06 10:39:00,2011-05-06 10:39:00,1,76.32000000000001,72,1,76.32000000000001,0,False
15669,United Kingdom,2011-03-21 09:13:00,2011-10-30 16:03:00,4,684.34,342,31,171.085,223,True
15670,United Kingdom,2010-06-01 15:34:00,2011-02-16 10:50:00,2,325.2,132,19,162.6,260,True
15671,United Kingdom,2011-03-14 09:37:00,2011-11-21 12:43:00,7,2657.13,1699,52,379.59000000000003,252,True
15672,United Kingdom,2009-12-14 16:52:00,2009-12-14 16:52:00,1,45.300000000000004,10,3,45.300000000000004,0,False
15673,United Kingdom,2010-02-22 14:28:00,2011-09-12 16:12:00,9,6204.32,3274,177,689.3688888888888,567,True
15674,United Kingdom,2009-12-08 17:08:00,2011-09-27 15:17:00,13,6948.2300000000005,3648,262,534.4792307692308,658,True
15675,United Kingdom,2010-10-31 14:14:00,2011-09-19 13:48:00,4,542.04,624,32,135.51,323,True
15676,United Kingdom,2011-03-01 10:19:00,2011-11-21 12:40:00,3,3435.76,2252,191,1145.2533333333333,265,True
15677,United Kingdom,2010-09-02 12:08:00,2011-10-21 15:36:00,3,1305.63,675,63,435.21000000000004,414,True
15678,United Kingdom,2010-07-05 12:49:00,2011-10-18 09:25:00,3,1825.94,1022,77,608.6466666666666,470,True
15679,United Kingdom,2011-06-10 08:24:00,2011-11-15 16:19:00,4,781.28,1170,98,195.32,158,True
15680,United Kingdom,2009-12-02 12:15:00,2011-11-30 13:46:00,10,4028.69,2743,155,402.869,728,True
15681,United Kingdom,2010-05-24 14:18:00,2011-11-14 16:30:00,14,2989.7,1392,48,213.54999999999998,539,True
15682,United Kingdom,2010-01-21 14:37:00,2010-04-19 15:30:00,2,318.24,222,25,159.12,88,True
15683,United Kingdom,2010-08-23 12:01:00,2011-08-14 12:56:00,2,524.54,332,25,262.27,356,True
15684,United Kingdom,2009-12-04 16:13:00,2010-06-10 18:51:00,3,173.95,77,9,57.98333333333333,188,True
15685,United Kingdom,2010-09-15 13:43:00,2010-09-15 13:43:00,1,55.980000000000004,36,17,55.980000000000004,0,False
15686,United Kingdom,2010-10-15 13:50:00,2010-10-15 13:50:00,1,90.0,72,1,90.0,0,False
15687,United Kingdom,2011-01-13 15:13:00,2011-12-01 08:33:00,9,2993.1,1310,119,332.56666666666666,322,True
15688,United Kingdom,2010-10-17 12:06:00,2010-10-17 12:06:00,1,190.57,95,26,190.57,0,False
15689,United Kingdom,2010-04-01 09:53:00,2011-08-12 09:37:00,3,521.03,207,20,173.67666666666665,498,True
15690,United Kingdom,2011-08-31 11:40:00,2011-12-05 15:59:00,2,239.76,408,19,119.88,96,True
15691,United Kingdom,2009-12-06 16:01:00,2011-04-01 15:13:00,4,571.3,212,12,142.825,481,True
15692,United Kingdom,2011-11-11 14:12:00,2011-11-11 14:12:00,1,191.04,138,12,191.04,0,False
15693,United Kingdom,2010-02-18 14:37:00,2010-02-18 14:37:00,1,37.5,30,1,37.5,0,False
15694,United Kingdom,2009-12-07 15:43:00,2011-12-09 09:44:00,24,9978.48,2467,55,415.77,732,True
15695,United Kingdom,2010-01-27 10:56:00,2011-03-18 08:32:00,4,1131.04,484,55,282.76,415,True
15696,United Kingdom,2010-01-24 14:36:00,2011-11-06 14:02:00,13,3881.2200000000003,1386,163,298.55538461538464,651,True
15697,United Kingdom,2010-01-19 09:10:00,2010-01-19 09:10:00,1,246.75,127,14,246.75,0,False
15698,United Kingdom,2010-03-25 17:38:00,2010-03-25 17:38:00,1,46.2,60,2,46.2,0,False
15699,United Kingdom,2011-11-22 08:26:00,2011-11-22 08:26:00,1,309.65,113,18,309.65,0,False
15700,United Kingdom,2011-06-19 15:36:00,2011-06-20 16:53:00,2,696.68,357,85,348.34,1,True
15701,United Kingdom,2011-08-21 12:36:00,2011-12-07 14:39:00,4,1529.0,912,193,382.25,108,True
15702,Nigeria,2010-01-26 17:23:00,2010-08-20 14:50:00,2,140.39000000000001,103,30,70.19500000000001,206,True
15703,United Kingdom,2011-03-20 10:51:00,2011-03-20 10:51:00,1,211.5,66,5,211.5,0,False
15704,United Kingdom,2010-05-05 14:51:00,2011-07-22 13:35:00,6,3734.6600000000003,1709,129,622.4433333333334,443,True
15705,United Kingdom,2011-05-22 15:37:00,2011-05-22 15:37:00,1,143.1,62,6,143.1,0,False
15706,United Kingdom,2011-08-15 14:32:00,2011-10-07 10:09:00,4,1060.56,321,50,265.14,53,True
15707,United Kingdom,2011-09-14 14:19:00,2011-11-04 14:35:00,4,916.98,594,126,229.245,51,True
15708,United Kingdom,2010-10-10 11:33:00,2011-10-30 10:54:00,9,3887.15,1465,135,431.90555555555557,385,True
15709,United Kingdom,2010-04-29 18:31:00,2011-03-01 10:38:00,2,327.85,169,26,163.925,306,True
15710,United Kingdom,2010-10-18 17:05:00,2010-10-18 17:05:00,1,898.87,641,110,898.87,0,False
15711,United Kingdom,2010-01-24 12:13:00,2010-06-01 12:14:00,2,420.25,199,25,210.125,128,True
15712,United Kingdom,2009-12-01 11:17:00,2011-11-30 14:09:00,12,3472.4100000000003,1277,86,289.3675,729,True
15713,United Kingdom,2009-12-16 09:41:00,2011-07-19 13:34:00,4,839.64,451,48,209.91,580,True
15714,United Kingdom,2010-06-02 12:08:00,2011-11-28 11:26:00,5,783.96,361,45,156.792,544,True
15715,United Kingdom,2010-03-30 12:17:00,2010-06-02 09:56:00,5,658.02,246,33,131.60399999999998,64,True
15716,United Kingdom,2009-12-07 12:42:00,2011-07-17 11:59:00,11,2485.26,1379,188,225.9327272727273,587,True
15717,United Kingdom,2010-04-26 10:41:00,2011-04-19 13:21:00,5,607.0,224,17,121.4,358,True
15718,United Kingdom,2010-06-17 16:20:00,2010-06-17 16:20:00,1,293.79,95,18,293.79,0,False
15719,United Kingdom,2009-12-01 12:47:00,2011-11-07 12:29:00,31,10195.97,5356,449,328.9022580645161,706,True
15720,United Kingdom,2010-06-07 15:40:00,2011-11-15 14:48:00,2,739.22,327,152,369.61,526,True
15721,United Kingdom,2011-11-28 12:14:00,2011-11-28 12:14:00,1,471.40000000000003,388,80,471.40000000000003,0,False
15722,United Kingdom,2010-03-09 15:05:00,2011-11-04 11:43:00,11,5234.0,2279,91,475.8181818181818,605,True
15723,United Kingdom,2010-05-14 12:55:00,2010-12-10 11:12:00,4,930.7,427,108,232.675,210,True
15724,United Kingdom,2010-11-04 10:22:00,2011-05-22 14:40:00,3,310.85,117,17,103.61666666666667,199,True
15725,United Kingdom,2011-11-24 14:51:00,2011-11-24 14:51:00,1,415.25,221,32,415.25,0,False
15726,United Kingdom,2010-11-14 16:12:00,2010-11-14 16:12:00,1,321.91,123,23,321.91,0,False
15727,United Kingdom,2010-01-24 12:12:00,2011-11-23 12:36:00,15,9371.71,5908,426,624.7806666666667,668,True
15728,United Kingdom,2010-09-21 14:46:00,2010-11-25 10:39:00,2,544.6,132,10,272.3,65,True
15729,United Kingdom,2010-11-01 13:44:00,2011-05-11 12:36:00,3,192.55,47,10,64.18333333333334,191,True
15730,United Kingdom,2010-10-04 14:15:00,2011-10-05 12:31:00,5,1726.58,1061,102,345.316,366,True
15731,United Kingdom,2010-06-04 10:10:00,2010-06-04 10:10:00,1,125.3,122,8,125.3,0,False
15732,United Kingdom,2010-02-04 10:10:00,2011-05-11 14:24:00,10,1543.97,1264,53,154.397,461,True
15733,United Kingdom,2011-03-02 09:05:00,2011-03-02 09:05:00,1,162.3,62,10,162.3,0,False
15734,United Kingdom,2010-06-10 14:25:00,2011-08-17 10:50:00,4,2263.3,516,36,565.825,433,True
15735,United Kingdom,2010-10-14 13:38:00,2010-10-14 13:38:00,1,327.68,206,19,327.68,0,False
15736,United Kingdom,2010-09-30 14:19:00,2010-09-30 14:20:00,2,1767.12,1208,95,883.56,0,True
15737,United Kingdom,2011-04-11 10:01:00,2011-11-25 11:21:00,8,1188.1200000000001,597,60,148.51500000000001,228,True
15738,United Kingdom,2009-12-10 15:52:00,2011-11-21 08:26:00,41,13043.32,9030,70,318.12975609756097,711,True
15739,United Kingdom,2011-10-04 13:42:00,2011-10-04 13:42:00,1,449.12,472,8,449.12,0,False
15740,United Kingdom,2011-10-21 14:29:00,2011-10-21 14:29:00,1,154.88,152,9,154.88,0,False
15741,United Kingdom,2010-03-31 11:55:00,2010-09-07 16:21:00,2,208.62,70,11,104.31,160,True
15742,United Kingdom,2010-03-30 15:25:00,2010-03-30 15:25:00,1,156.87,51,41,156.87,0,False
15743,United Kingdom,2011-06-08 10:14:00,2011-11-23 17:19:00,4,775.96,214,59,193.99,168,True
15744,United Kingdom,2011-09-23 09:52:00,2011-09-23 09:52:00,1,34.8,120,3,34.8,0,False
15745,United Kingdom,2011-04-17 13:04:00,2011-11-20 13:45:00,4,1094.59,421,57,273.6475,217,True
15746,United Kingdom,2011-07-28 15:21:00,2011-07-28 15:21:00,1,196.88,178,28,196.88,0,False
15747,United Kingdom,2010-01-18 11:21:00,2011-11-27 12:26:00,9,2499.81,1344,116,277.75666666666666,678,True
15748,United Kingdom,2010-09-16 16:52:00,2011-10-30 12:51:00,3,609.8100000000001,261,34,203.27,409,True
15749,United Kingdom,2011-01-11 12:55:00,2011-04-18 13:20:00,3,44534.3,18028,5,14844.766666666668,97,True
15750,United Kingdom,2009-12-01 17:19:00,2011-12-07 12:34:00,18,6452.991,4281,389,358.4995,736,True
15751,United Kingdom,2009-12-06 13:08:00,2010-09-05 12:44:00,11,1380.44,443,90,125.49454545454546,273,True
15752,United Kingdom,2010-09-08 11:56:00,2011-10-31 11:37:00,9,3924.91,2792,359,436.1011111111111,418,True
15753,United Kingdom,2011-02-08 12:41:00,2011-02-08 12:41:00,1,79.2,144,1,79.2,0,False
15754,United Kingdom,2010-02-22 13:31:00,2011-10-19 14:40:00,9,3037.61,1762,114,337.51222222222225,604,True
15755,United Kingdom,2009-12-04 08:24:00,2011-11-29 14:57:00,17,5993.12,4034,281,352.53647058823526,725,True
15756,United Kingdom,2011-04-04 14:00:00,2011-10-09 13:30:00,4,528.01,241,160,132.0025,188,True
15757,United Kingdom,2010-06-10 13:47:00,2011-10-05 12:14:00,6,2940.36,1757,162,490.06,482,True
15758,United Kingdom,2011-11-15 10:48:00,2011-11-15 10:48:00,1,205.25,47,9,205.25,0,False
15759,United Kingdom,2009-12-02 10:08:00,2011-05-05 15:13:00,7,830.9300000000001,523,10,118.70428571428572,519,True
15760,Norway,2010-03-19 11:35:00,2010-03-19 11:45:00,2,13916.34,2,1,6958.17,0,True
15761,United Kingdom,2010-09-23 09:33:00,2010-09-23 09:33:00,1,143.05,31,5,143.05,0,False
15762,United Kingdom,2011-09-23 15:17:00,2011-10-05 16:15:00,2,583.75,251,37,291.875,12,True
15763,United Kingdom,2011-09-23 12:10:00,2011-11-08 09:44:00,2,1086.92,271,58,543.46,46,True
15764,United Kingdom,2010-08-18 13:58:00,2011-09-12 17:58:00,8,4503.08,2945,187,562.885,390,True
15765,United Kingdom,2010-02-11 10:25:00,2010-02-11 10:25:00,1,370.63,335,25,370.63,0,False
15766,United Kingdom,2010-01-26 15:55:00,2011-10-06 17:03:00,3,831.06,334,21,277.02,618,True
15768,United Kingdom,2009-12-03 12:10:00,2011-08-16 10:48:00,34,15308.89,4215,437,450.2614705882353,621,True
15769,United Kingdom,2009-12-11 09:58:00,2011-12-02 13:52:00,46,88612.52,49068,26,1926.3591304347826,721,True
15770,United Kingdom,2010-04-06 11:47:00,2010-04-06 11:47:00,1,321.45,67,18,321.45,0,False
15771,United Kingdom,2010-01-15 12:14:00,2010-04-14 13:56:00,3,1006.54,512,26,335.5133333333333,89,True
15772,United Kingdom,2010-10-17 13:33:00,2010-10-17 13:33:00,1,280.88,110,16,280.88,0,False
15773,United Kingdom,2010-10-26 15:27:00,2011-12-04 12:48:00,2,774.52,410,46,387.26,404,True
15774,United Kingdom,2010-02-21 12:57:00,2011-10-02 12:04:00,6,1288.34,465,88,214.72333333333333,588,True
15775,United Kingdom,2010-03-18 07:32:00,2011-04-08 12:56:00,2,150.5,260,9,75.25,386,True
15776,United Kingdom,2011-07-29 13:46:00,2011-07-29 13:46:00,1,241.62,138,18,241.62,0,False
15777,United Kingdom,2010-05-20 10:37:00,2011-04-12 16:43:00,7,1762.61,599,29,251.80142857142854,327,True
15778,United Kingdom,2010-10-04 15:10:00,2010-10-04 15:10:00,1,307.95,101,17,307.95,0,False
15779,United Kingdom,2010-06-25 15:55:00,2010-09-02 16:40:00,2,124.08000000000001,20,8,62.040000000000006,69,True
15780,United Kingdom,2010-12-17 11:43:00,2011-06-09 12:01:00,3,475.28000000000003,220,26,158.42666666666668,174,True
15781,United Kingdom,2011-02-07 09:15:00,2011-11-14 14:57:00,3,345.46,180,20,115.15333333333332,280,True
15782,United Kingdom,2010-10-05 15:43:00,2011-11-30 10:49:00,4,4014.1,1844,51,1003.525,421,True
15783,United Kingdom,2011-11-29 09:50:00,2011-11-29 09:50:00,1,246.3,212,14,246.3,0,False
15784,United Kingdom,2010-02-05 14:42:00,2010-08-29 10:38:00,2,848.3299999999999,381,33,424.16499999999996,205,True
15785,United Kingdom,2009-12-15 16:28:00,2011-11-07 11:33:00,16,5969.93,4479,102,373.120625,692,True
15786,United Kingdom,2010-06-21 10:13:00,2011-10-24 14:13:00,5,8501.62,5957,358,1700.324,490,True
15787,United Kingdom,2011-10-09 13:11:00,2011-11-13 14:55:00,3,933.26,534,156,311.08666666666664,35,True
15788,United Kingdom,2010-07-19 12:48:00,2010-07-19 12:48:00,1,221.82999999999998,115,14,221.82999999999998,0,False
15789,United Kingdom,2010-03-26 11:21:00,2010-12-16 14:35:00,6,1962.01,2499,110,327.00166666666667,265,True
15790,United Kingdom,2011-11-29 14:53:00,2011-11-29 14:53:00,1,218.75,113,34,218.75,0,False
15791,United Kingdom,2010-03-08 09:41:00,2011-10-27 10:14:00,5,3608.34,1970,121,721.668,598,True
15792,United Kingdom,2010-03-31 09:42:00,2010-11-05 08:21:00,2,933.84,606,57,466.92,219,True
15793,United Kingdom,2009-12-01 12:54:00,2011-11-25 09:31:00,8,2399.57,1685,12,299.94625,724,True
15794,United Kingdom,2009-12-02 15:10:00,2009-12-03 13:04:00,2,777.0,288,15,388.5,1,True
15795,United Kingdom,2010-01-18 11:31:00,2011-07-13 10:43:00,8,1979.8700000000001,1411,111,247.48375000000001,541,True
15796,United Kingdom,2010-03-31 13:10:00,2011-12-08 19:55:00,17,5171.63,1733,138,304.21352941176474,617,True
15797,United Kingdom,2010-01-27 13:12:00,2011-08-18 17:04:00,6,2821.08,1281,12,470.18,568,True
15798,United Kingdom,2010-01-27 11:55:00,2010-08-04 09:13:00,3,1535.37,915,73,511.78999999999996,189,True
15799,United Kingdom,2010-10-17 14:26:00,2011-09-25 12:46:00,4,1421.34,1341,143,355.335,343,True
15800,United Kingdom,2010-03-31 13:17:00,2011-08-24 14:23:00,7,1227.07,575,198,175.29571428571427,511,True
15801,United Kingdom,2011-08-22 09:53:00,2011-10-24 13:52:00,3,1063.95,570,61,354.65000000000003,63,True
15802,United Kingdom,2011-07-20 11:38:00,2011-07-20 11:38:00,1,451.42,1,1,451.42,0,False
15803,United Kingdom,2010-02-01 16:29:00,2011-10-19 14:56:00,4,1929.66,1030,48,482.415,625,True
15804,United Kingdom,2011-05-25 10:12:00,2011-12-09 12:31:00,13,4206.39,2565,170,323.5684615384616,198,True
15805,United Kingdom,2009-12-10 12:57:00,2011-11-16 16:32:00,30,10148.93,6205,337,338.29766666666666,706,True
15806,United Kingdom,2011-03-08 09:24:00,2011-10-24 14:35:00,3,784.58,602,24,261.5266666666667,230,True
15807,United Kingdom,2010-02-11 15:32:00,2011-10-20 14:10:00,5,1817.52,1532,85,363.504,616,True
15808,United Kingdom,2009-12-01 16:30:00,2011-02-06 14:33:00,21,17180.25,6753,348,818.1071428571429,432,True
15809,United Kingdom,2010-06-22 14:23:00,2011-11-03 16:40:00,7,1274.44,700,51,182.06285714285715,499,True
15810,United Kingdom,2010-02-04 18:18:00,2011-09-22 09:38:00,8,2999.04,1653,89,374.88,595,True
15811,United Kingdom,2010-11-16 16:46:00,2011-11-17 15:31:00,7,3486.15,1781,205,498.0214285714286,366,True
15812,United Kingdom,2009-12-15 13:40:00,2011-08-24 14:19:00,12,5201.47,3450,87,433.4558333333334,617,True
15813,United Kingdom,2011-04-14 09:09:00,2011-05-16 08:13:00,2,1303.9099999999999,603,40,651.9549999999999,32,True
15814,United Kingdom,2010-04-15 14:31:00,2011-11-23 08:17:00,6,2634.44,1728,83,439.0733333333333,587,True
15815,United Kingdom,2011-03-25 08:43:00,2011-10-07 12:42:00,5,2100.6,1856,33,420.12,196,True
15816,United Kingdom,2010-06-15 12:54:00,2010-06-15 13:36:00,2,144.14999999999998,54,11,72.07499999999999,0,True
15817,United Kingdom,2010-06-14 13:31:00,2010-10-15 11:07:00,3,2766.4,1596,133,922.1333333333333,123,True
15818,United Kingdom,2010-04-30 12:58:00,2010-04-30 12:58:00,1,340.5,284,11,340.5,0,False
15819,United Kingdom,2010-03-18 11:08:00,2011-10-21 14:50:00,10,3934.79,2928,182,393.479,582,True
15820,United Kingdom,2011-01-24 12:00:00,2011-01-24 12:00:00,1,206.98,128,17,206.98,0,False
15821,United Kingdom,2011-10-09 13:28:00,2011-10-26 15:48:00,2,570.96,202,57,285.48,17,True
15822,United Kingdom,2009-12-06 15:12:00,2011-12-06 14:50:00,6,1840.06,950,46,306.6766666666667,730,True
15823,United Kingdom,2009-12-08 15:12:00,2010-12-02 15:08:00,3,3882.17,1774,155,1294.0566666666666,359,True
15824,United Kingdom,2010-06-25 15:10:00,2010-09-12 13:20:00,2,890.94,478,24,445.47,79,True
15825,United Kingdom,2011-06-20 13:27:00,2011-06-20 13:27:00,1,532.94,220,20,532.94,0,False
15826,United Kingdom,2010-05-20 17:00:00,2011-10-14 16:05:00,4,2598.28,1824,100,649.57,512,True
15827,United Kingdom,2010-01-08 11:25:00,2011-09-27 15:35:00,28,3603.14,1715,124,128.6835714285714,627,True
15828,United Kingdom,2010-11-29 16:41:00,2010-11-29 16:41:00,1,1108.82,367,74,1108.82,0,False
15829,United Kingdom,2011-07-22 10:23:00,2011-09-01 16:45:00,2,636.14,996,44,318.07,41,True
15830,United Kingdom,2011-11-02 10:40:00,2011-11-02 10:40:00,1,576.0,415,39,576.0,0,False
15831,United Kingdom,2011-01-19 14:52:00,2011-10-12 13:14:00,3,794.64,1092,63,264.88,266,True
15832,United Kingdom,2011-03-30 15:29:00,2011-03-30 15:29:00,1,836.79,465,54,836.79,0,False
15833,United Kingdom,2009-12-02 11:59:00,2009-12-02 11:59:00,1,80.4,24,5,80.4,0,False
15834,United Kingdom,2010-10-11 14:05:00,2011-09-30 14:41:00,7,3764.39,1815,333,537.77,354,True
15835,United Kingdom,2011-01-13 10:35:00,2011-10-26 15:47:00,4,954.09,439,47,238.5225,286,True
15836,United Kingdom,2011-10-20 17:13:00,2011-10-20 17:13:00,1,137.37,26,10,137.37,0,False
15837,United Kingdom,2010-08-11 10:16:00,2011-10-06 09:01:00,2,777.01,405,52,388.505,421,True
15838,United Kingdom,2009-12-15 09:51:00,2011-11-28 14:00:00,34,73205.5,64114,61,2153.1029411764707,713,True
15839,United Kingdom,2011-07-14 16:35:00,2011-11-06 13:54:00,3,1048.49,675,56,349.49666666666667,115,True
15840,United Kingdom,2011-06-20 11:42:00,2011-10-12 09:08:00,2,355.56,396,26,177.78,114,True
15841,United Kingdom,2009-12-10 08:29:00,2011-09-28 12:15:00,9,2742.41,2391,60,304.7122222222222,657,True
15842,United Kingdom,2010-06-30 09:06:00,2010-11-11 14:08:00,2,548.8,296,24,274.4,134,True
15843,United Kingdom,2011-02-09 10:19:00,2011-02-09 10:19:00,1,118.95000000000002,27,8,118.95000000000002,0,False
15844,United Kingdom,2011-10-24 15:19:00,2011-10-24 15:19:00,1,130.73999999999998,134,11,130.73999999999998,0,False
15845,United Kingdom,2010-01-26 14:44:00,2011-11-22 09:42:00,11,4426.28,2128,129,402.3890909090909,665,True
15846,United Kingdom,2010-11-19 14:40:00,2010-11-19 14:40:00,1,107.01,79,27,107.01,0,False
15847,United Kingdom,2010-03-08 08:47:00,2011-11-01 14:41:00,5,822.57,643,39,164.514,603,True
15848,United Kingdom,2010-03-28 10:54:00,2010-03-28 10:54:00,1,137.99,45,34,137.99,0,False
15850,United Kingdom,2009-12-13 13:27:00,2011-11-20 14:14:00,6,1006.75,1334,269,167.79166666666666,707,True
15851,United Kingdom,2010-07-01 12:34:00,2010-07-01 12:34:00,1,109.73,67,8,109.73,0,False
15852,United Kingdom,2010-07-01 10:16:00,2011-06-06 11:22:00,3,257.26,60,31,85.75333333333333,340,True
15853,United Kingdom,2011-10-19 10:38:00,2011-10-19 10:38:00,1,110.8,135,29,110.8,0,False
15854,United Kingdom,2009-12-10 12:08:00,2011-12-05 13:39:00,21,5578.28,1691,168,265.6323809523809,725,True
15855,United Kingdom,2010-08-20 17:15:00,2011-07-26 10:20:00,6,1052.72,712,72,175.45333333333335,340,True
15856,United Kingdom,2009-12-03 14:02:00,2011-12-05 17:09:00,52,32275.95,19550,384,620.6913461538462,732,True
15857,United Kingdom,2010-10-05 16:43:00,2011-11-21 12:18:00,2,570.48,584,21,285.24,412,True
15858,United Kingdom,2009-12-10 11:42:00,2011-11-24 12:48:00,13,3552.41,2715,273,273.2623076923077,714,True
15859,United Kingdom,2010-10-03 12:52:00,2010-10-03 12:52:00,1,438.46,174,22,438.46,0,False
15860,United Kingdom,2009-12-06 12:31:00,2011-10-30 11:25:00,17,2361.3,1259,249,138.9,693,True
15861,United Kingdom,2010-01-28 19:41:00,2011-11-27 15:59:00,12,4369.2,3837,452,364.09999999999997,668,True
15862,United Kingdom,2009-12-17 11:33:00,2011-12-01 13:28:00,13,2512.29,1520,417,193.25307692307692,714,True
15863,United Kingdom,2009-12-17 10:20:00,2011-11-14 12:49:00,5,355.1,162,74,71.02000000000001,697,True
15864,United Kingdom,2010-11-23 15:02:00,2011-11-17 13:32:00,7,2180.76,1486,18,311.5371428571429,359,True
15865,United Kingdom,2010-01-05 13:58:00,2011-10-30 12:43:00,5,2241.42,1141,119,448.284,663,True
15866,United Kingdom,2011-08-30 14:09:00,2011-08-30 14:09:00,1,211.89,124,43,211.89,0,False
15867,United Kingdom,2009-12-14 15:16:00,2011-12-04 13:32:00,31,8923.3,5067,547,287.84838709677416,720,True
15868,United Kingdom,2010-05-05 14:11:00,2010-05-05 14:11:00,1,94.53,57,4,94.53,0,False
15869,United Kingdom,2010-03-23 16:50:00,2011-03-07 17:23:00,3,321.11,273,29,107.03666666666668,349,True
15870,United Kingdom,2010-09-19 16:22:00,2011-11-07 10:58:00,4,857.46,504,127,214.365,414,True
15871,United Kingdom,2010-09-28 14:16:00,2010-09-28 14:16:00,1,33.099999999999994,5,5,33.099999999999994,0,False
15872,United Kingdom,2010-06-07 14:53:00,2011-11-25 11:55:00,4,729.25,467,164,182.3125,536,True
15873,United Kingdom,2010-07-27 11:58:00,2010-07-28 12:41:00,4,313.91999999999996,1152,3,78.47999999999999,1,True
15874,United Kingdom,2010-01-07 13:56:00,2011-10-07 12:31:00,21,11284.76,5102,262,537.3695238095238,638,True
15875,United Kingdom,2010-03-03 16:51:00,2010-03-03 16:51:00,1,108.52,74,18,108.52,0,False
15876,United Kingdom,2010-09-17 15:26:00,2010-10-26 18:58:00,2,1449.1399999999999,886,11,724.5699999999999,39,True
15877,United Kingdom,2011-11-22 11:18:00,2011-12-08 11:53:00,2,490.33,368,122,245.165,16,True
15878,United Kingdom,2009-12-06 12:28:00,2010-05-27 12:17:00,2,330.77,243,47,165.385,172,True
15879,United Kingdom,2009-12-17 19:54:00,2010-10-31 16:21:00,4,1137.8,639,171,284.45,318,True
15880,United Kingdom,2010-12-05 13:00:00,2010-12-05 13:00:00,1,329.03000000000003,202,95,329.03000000000003,0,False
15881,United Kingdom,2010-12-10 13:32:00,2011-01-31 16:59:00,5,501.39000000000004,260,26,100.278,52,True
15882,United Kingdom,2009-12-10 15:33:00,2011-05-25 11:35:00,8,1124.66,650,49,140.5825,531,True
15883,United Kingdom,2011-11-06 14:50:00,2011-12-07 17:05:00,2,396.48,223,42,198.24,31,True
15884,United Kingdom,2009-12-03 18:23:00,2010-10-03 15:55:00,2,244.60000000000002,152,14,122.30000000000001,304,True
15885,United Kingdom,2010-01-21 12:47:00,2011-09-08 10:43:00,15,1951.82,622,83,130.12133333333333,595,True
15886,United Kingdom,2010-04-20 15:03:00,2011-10-10 14:25:00,4,1052.8700000000001,667,58,263.21750000000003,538,True
15887,United Kingdom,2010-06-02 11:53:00,2010-10-29 08:36:00,3,1027.15,605,27,342.3833333333334,149,True
15888,United Kingdom,2010-07-01 11:51:00,2011-09-20 12:30:00,3,429.16,139,33,143.05333333333334,446,True
15889,United Kingdom,2009-12-10 12:21:00,2011-07-06 11:10:00,8,1427.6,800,256,178.45,573,True
15890,United Kingdom,2010-04-14 08:43:00,2010-11-10 12:46:00,5,535.65,119,10,107.13,210,True
15891,United Kingdom,2011-04-27 12:35:00,2011-04-27 12:35:00,1,511.68,418,60,511.68,0,False
15892,United Kingdom,2010-02-08 16:23:00,2010-02-08 16:23:00,1,128.2,46,38,128.2,0,False
15893,United Kingdom,2010-08-15 11:12:00,2010-08-15 11:12:00,1,305.28000000000003,288,1,305.28000000000003,0,False
15894,United Kingdom,2010-12-05 14:06:00,2011-03-31 13:50:00,2,258.25,164,35,129.125,116,True
15895,United Kingdom,2011-07-13 10:27:00,2011-07-13 10:27:00,1,179.17,94,11,179.17,0,False
15897,United Kingdom,2011-05-29 13:32:00,2011-05-29 13:50:00,2,208.59,223,17,104.295,0,True
15898,United Kingdom,2009-12-11 16:11:00,2011-12-08 15:23:00,25,4996.45,2160,281,199.858,727,True
15899,United Kingdom,2010-12-06 10:36:00,2010-12-06 10:36:00,1,56.25,39,4,56.25,0,False
15900,United Kingdom,2010-05-26 11:27:00,2011-11-16 12:19:00,4,886.5699999999999,656,100,221.64249999999998,539,True
15901,United Kingdom,2010-06-14 12:39:00,2011-11-23 12:43:00,7,687.72,695,145,98.24571428571429,527,True
15902,United Kingdom,2010-11-24 16:57:00,2010-11-24 16:57:00,1,145.01,124,18,145.01,0,False
15903,United Kingdom,2010-01-14 10:57:00,2011-11-30 08:08:00,12,8939.84,3926,58,744.9866666666667,685,True
15904,United Kingdom,2011-12-01 14:50:00,2011-12-01 14:50:00,1,164.68,84,30,164.68,0,False
15905,United Kingdom,2010-06-14 16:00:00,2010-06-14 16:00:00,1,114.69,82,22,114.69,0,False
15906,United Kingdom,2010-09-15 12:17:00,2011-11-20 12:24:00,10,2530.19,749,143,253.019,431,True
15907,United Kingdom,2011-05-13 13:01:00,2011-12-06 12:21:00,3,882.72,478,175,294.24,207,True
15908,United Kingdom,2010-07-15 19:21:00,2010-08-06 11:56:00,2,758.62,173,37,379.31,22,True
15909,United Kingdom,2011-06-19 10:38:00,2011-06-19 10:38:00,1,191.94,98,7,191.94,0,False
15910,United Kingdom,2010-01-21 11:51:00,2011-12-09 10:51:00,15,2661.17,2158,394,177.41133333333335,687,True
15911,United Kingdom,2009-12-09 13:26:00,2010-03-26 12:06:00,8,1700.24,810,162,212.53,107,True
15912,United Kingdom,2009-12-10 12:58:00,2011-06-14 14:29:00,9,1074.7,759,83,119.41111111111111,551,True
15913,United Kingdom,2010-06-23 16:31:00,2010-06-23 16:31:00,1,6.300000000000001,3,1,6.300000000000001,0,False
15914,United Kingdom,2010-11-26 16:09:00,2010-11-26 16:10:00,2,205.99,149,13,102.995,0,True
